"Report.Number","Occurred.Date","Occurred.Time","Reported.Date","Reported.Time","Crime.Subcategory","Primary.Offense.Description","Precinct","Sector","Neighborhood"
20180000107734,2018-03-26,2030,2018-03-27,1009,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000902689,2018-03-26,2000,2018-03-26,2217,"CAR PROWL","THEFT-CARPROWL","NORTH","U","ROOSEVELT/RAVENNA"
20180000108668,2018-03-26,2000,2018-03-27,2201,"CAR PROWL","THEFT-LICENSE PLATE","SOUTH","R","NORTH BEACON HILL"
20180000108479,2018-03-26,2000,2018-03-27,1748,"CAR PROWL","THEFT-AUTOACC","NORTH","N","NORTHGATE"
20180000106867,2018-03-26,1958,2018-03-26,1958,"TRESPASS","TRESPASS","NORTH","U","UNIVERSITY"
20180000107634,2018-03-26,1950,2018-03-27,516,"BURGLARY-COMMERCIAL-SECURE PARKING","BURGLARY-SECURE PARKING-NONRES","WEST","M","DOWNTOWN COMMERCIAL"
20180000107337,2018-03-26,1948,2018-03-26,1948,"ARSON","ARSON-RESIDENCE","EAST","E","CAPITOL HILL"
20180000107340,2018-03-26,1940,2018-03-26,1946,"TRESPASS","TRESPASS","WEST","Q","QUEEN ANNE"
20180000107900,2018-03-26,1930,2018-03-27,1018,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","NORTH BEACON HILL"
20180000107311,2018-03-26,1918,2018-03-26,1918,"CAR PROWL","THEFT-CARPROWL","EAST","C","MONTLAKE/PORTAGE BAY"
20180000107244,2018-03-26,1916,2018-03-26,1916,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","QUEEN ANNE"
20180000107354,2018-03-26,1915,2018-03-26,2002,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","SOUTH","R","MOUNT BAKER"
20180000107367,2018-03-26,1915,2018-03-26,2117,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000106555,2018-03-26,1907,2018-03-26,1907,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","UNIVERSITY"
20180000113191,2018-03-26,1900,2018-03-31,748,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","NORTH DELRIDGE"
20180000107303,2018-03-26,1900,2018-03-26,1900,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","NORTHGATE"
20180000107291,2018-03-26,1859,2018-03-26,1859,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","R","NORTH BEACON HILL"
20180000107283,2018-03-26,1856,2018-03-26,1856,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","NORTHGATE"
20180000107286,2018-03-26,1855,2018-03-26,1958,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-WEAPON","NORTH","L","NORTHGATE"
20180000107773,2018-03-26,1800,2018-03-27,1031,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","B","BALLARD SOUTH"
20180000108426,2018-03-26,1800,2018-03-27,1753,"CAR PROWL","THEFT-CARPROWL","NORTH","B","WALLINGFORD"
20180000107444,2018-03-26,1800,2018-03-26,2147,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","N","NORTHGATE"
20180000107175,2018-03-26,1749,2018-03-26,1749,"TRESPASS","TRESPASS","EAST","E","CAPITOL HILL"
20180000107210,2018-03-26,1744,2018-03-26,1744,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000902691,2018-03-26,1715,2018-03-26,2242,"CAR PROWL","THEFT-CARPROWL","WEST","Q","SLU/CASCADE"
20180000107177,2018-03-26,1712,2018-03-26,1712,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","NORTH","N","NORTHGATE"
20180000107178,2018-03-26,1711,2018-03-26,1711,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","UNIVERSITY"
20180000107274,2018-03-26,1711,2018-03-26,2015,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000107186,2018-03-26,1708,2018-03-26,1708,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","N","NORTHGATE"
20180000107166,2018-03-26,1704,2018-03-26,1704,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","NORTHGATE"
20180000111330,2018-03-26,1700,2018-03-29,2200,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","SANDPOINT"
20180000107903,2018-03-26,1700,2018-03-27,1024,"CAR PROWL","THEFT-AUTOACC","SOUTHWEST","W","ALKI"
20180000107167,2018-03-26,1700,2018-03-26,2239,"THEFT-ALL OTHER","THEFT-OTH","EAST","C","CAPITOL HILL"
20180000108374,2018-03-26,1630,2018-03-27,1615,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","SOUTHWEST","W","NORTH ADMIRAL"
20180000107106,2018-03-26,1609,2018-03-26,1611,"TRESPASS","TRESPASS","EAST","G","MADRONA/LESCHI"
20180000107091,2018-03-26,1602,2018-04-07,1155,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","M","DOWNTOWN COMMERCIAL"
20180000137854,2018-03-26,1600,2018-04-19,1711,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","B","FREMONT"
20180000107910,2018-03-26,1545,2018-03-27,1611,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","NORTH","N","NORTHGATE"
20180000107065,2018-03-26,1537,2018-03-26,1537,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","UNIVERSITY"
20180000902768,2018-03-26,1530,2018-03-29,1218,"CAR PROWL","THEFT-CARPROWL","NORTH","B","FREMONT"
20180000107042,2018-03-26,1500,2018-03-26,1553,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000107724,2018-03-26,1500,2018-03-27,742,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","BELLTOWN"
20180000108148,2018-03-26,1500,2018-03-27,1322,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","NORTH ADMIRAL"
20180000107020,2018-03-26,1459,2018-03-26,1459,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","EAST","C","MADRONA/LESCHI"
20180000107156,2018-03-26,1450,2018-03-26,1718,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000106991,2018-03-26,1430,2018-03-26,1500,"TRESPASS","TRESPASS","WEST","M","DOWNTOWN COMMERCIAL"
20180000107032,2018-03-26,1430,2018-03-26,1757,"CAR PROWL","THEFT-CARPROWL","NORTH","B","FREMONT"
20180000106954,2018-03-26,1401,2018-03-26,1401,"NARCOTIC","NARC-POSSESS-METH","EAST","E","CAPITOL HILL"
20180000107030,2018-03-26,1400,2018-03-26,2056,"CAR PROWL","THEFT-CARPROWL","WEST","K","DOWNTOWN COMMERCIAL"
20180000107481,2018-03-26,1400,2018-03-26,2254,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W","ALASKA JUNCTION"
20180000106910,2018-03-26,1318,2018-03-26,1337,"THEFT-ALL OTHER","THEFT-PKPOCKET","NORTH","U","UNIVERSITY"
20180000106906,2018-03-26,1314,2018-03-26,1405,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000106888,2018-03-26,1301,2018-03-26,1301,"RAPE","SEXOFF-OTHER OBJECT","WEST","M","DOWNTOWN COMMERCIAL"
20180000108143,2018-03-26,1300,2018-03-27,1546,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","G","MADRONA/LESCHI"
20180000113933,2018-03-26,1300,2018-03-31,2103,"THEFT-ALL OTHER","THEFT-MAIL","WEST","Q","QUEEN ANNE"
20180000106875,2018-03-26,1249,2018-03-26,1357,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","EAST","E","CAPITOL HILL"
20180000106869,2018-03-26,1245,2018-03-26,1245,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000106863,2018-03-26,1238,2018-03-26,1238,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","NORTH","L","NORTHGATE"
20180000106838,2018-03-26,1217,2018-03-26,1217,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","NORTHGATE"
20180000116008,2018-03-26,1200,2018-04-02,1754,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","DOWNTOWN COMMERCIAL"
20180000109788,2018-03-26,1200,2018-03-28,1749,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","S","RAINIER VIEW"
20180000116867,2018-03-26,1200,2018-04-03,1422,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","MADRONA/LESCHI"
20180000106805,2018-03-26,1145,2018-03-26,1145,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","K","DOWNTOWN COMMERCIAL"
20180000106786,2018-03-26,1126,2018-03-26,1126,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","WEST","M","DOWNTOWN COMMERCIAL"
20180000106774,2018-03-26,1110,2018-03-26,1110,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000107141,2018-03-26,1100,2018-03-26,1820,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","UNIVERSITY"
20180000107568,2018-03-26,1100,2018-03-27,207,"TRESPASS","TRESPASS","NORTH","B","WALLINGFORD"
20180000106755,2018-03-26,1053,2018-03-26,1053,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000106750,2018-03-26,1048,2018-03-26,1048,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","WEST","M","DOWNTOWN COMMERCIAL"
20180000114466,2018-03-26,1035,2018-04-01,1035,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","QUEEN ANNE"
20180000118316,2018-03-26,1030,2018-04-04,1636,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","BALLARD SOUTH"
20180000106703,2018-03-26,1001,2018-03-26,1001,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","R","MOUNT BAKER"
20180000902699,2018-03-26,1000,2018-03-27,1022,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","B","WALLINGFORD"
20180000110400,2018-03-26,1000,2018-03-29,827,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","NORTH DELRIDGE"
20180000902762,2018-03-26,945,2018-03-29,1036,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","L","SANDPOINT"
20180000106676,2018-03-26,943,2018-03-26,1038,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","D","SLU/CASCADE"
20180000107229,2018-03-26,930,2018-03-26,1756,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","O","SODO"
20180000106648,2018-03-26,918,2018-03-26,918,"CAR PROWL","THEFT-LICENSE PLATE","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000106645,2018-03-26,915,2018-03-26,915,"TRESPASS","TRESPASS","NORTH","L","LAKECITY"
20180000107946,2018-03-26,900,2018-03-27,1056,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000107068,2018-03-26,900,2018-03-26,1540,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","R","CLAREMONT/RAINIER VISTA"
20180000107138,2018-03-26,845,2018-03-26,1814,"CAR PROWL","THEFT-CARPROWL","WEST","K","DOWNTOWN COMMERCIAL"
20180000902799,2018-03-26,830,2018-03-30,1046,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","CAPITOL HILL"
20180000106589,2018-03-26,829,2018-03-26,829,"TRESPASS","TRESPASS","SOUTH","R","NORTH BEACON HILL"
20180000106744,2018-03-26,815,2018-03-26,1038,"CAR PROWL","THEFT-CARPROWL","WEST","K","DOWNTOWN COMMERCIAL"
20180000106538,2018-03-26,739,2018-03-26,1001,"CAR PROWL","THEFT-CARPROWL","WEST","K","PIONEER SQUARE"
20180000106536,2018-03-26,734,2018-03-26,734,"TRESPASS","TRESPASS","WEST","Q","QUEEN ANNE"
20180000106530,2018-03-26,731,2018-03-26,1007,"TRESPASS","TRESPASS","WEST","M","DOWNTOWN COMMERCIAL"
20180000106518,2018-03-26,720,2018-03-26,945,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","WEST","K","PIONEER SQUARE"
20180000106637,2018-03-26,718,2018-03-26,1316,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000106922,2018-03-26,645,2018-03-26,1313,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","NORTH DELRIDGE"
20180000106472,2018-03-26,631,2018-03-26,859,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","K","PIONEER SQUARE"
20180000902921,2018-03-26,630,2018-04-03,1415,"CAR PROWL","THEFT-CARPROWL","WEST","K","DOWNTOWN COMMERCIAL"
20180000106458,2018-03-26,612,2018-03-26,703,"TRESPASS","TRESPASS","WEST","M","SLU/CASCADE"
20180000106390,2018-03-26,339,2018-03-26,339,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","QUEEN ANNE"
20180000106382,2018-03-26,309,2018-03-26,309,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","E","CAPITOL HILL"
20180000108192,2018-03-26,300,2018-03-27,1350,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","E","CAPITOL HILL"
20180000107271,2018-03-26,300,2018-03-26,1835,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","BALLARD SOUTH"
20180000106362,2018-03-26,206,2018-03-26,206,"DUI","DUI-LIQUOR","EAST","G","MADRONA/LESCHI"
20180000107273,2018-03-26,130,2018-03-26,2318,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","WALLINGFORD"
20180000106560,2018-03-26,130,2018-03-26,804,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","J","GREENWOOD"
20180000106572,2018-03-26,130,2018-03-26,816,"TRESPASS","TRESPASS","SOUTH","R","NORTH BEACON HILL"
20180000106345,2018-03-26,129,2018-03-26,129,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","J","GREENWOOD"
20180000106747,2018-03-26,121,2018-03-26,1336,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","SODO"
20180000116602,2018-03-26,100,2018-04-03,914,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","D","SLU/CASCADE"
20180000106322,2018-03-26,40,2018-03-26,40,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","UNIVERSITY"
20180000106331,2018-03-26,30,2018-03-26,56,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","NORTH","N","BITTERLAKE"
20180000106336,2018-03-26,30,2018-03-26,114,"DUI","DUI-LIQUOR","SOUTH","O","GEORGETOWN"
20180000106567,2018-03-26,1,2018-03-26,1227,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000106354,2018-03-26,1,2018-03-26,152,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","BITTERLAKE"
20180000111025,2018-03-26,0,2018-03-29,1645,"CAR PROWL","THEFT-LICENSE PLATE","UNKNOWN","","UNKNOWN"
20180000106777,2018-03-26,0,2018-03-26,1108,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","BALLARD NORTH"
20180000125012,2018-03-26,0,2018-04-09,1742,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","QUEEN ANNE"
20180000146840,2018-03-26,0,2018-04-26,946,"FAMILY OFFENSE-NONVIOLENT","ADULT-VULNERABLE-FINANCIAL","WEST","Q","MAGNOLIA"
20180000902696,2018-03-26,0,2018-03-27,957,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000108956,2018-03-27,2330,2018-03-28,638,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","Q","MAGNOLIA"
20180000902911,2018-03-27,2330,2018-04-03,925,"CAR PROWL","THEFT-CARPROWL","WEST","Q","MAGNOLIA"
20180000108766,2018-03-27,2325,2018-03-28,224,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","QUEEN ANNE"
20180000108763,2018-03-27,2308,2018-03-27,2308,"RAPE","SEXOFF-SODOMY","NORTH","J","BALLARD NORTH"
20180000902726,2018-03-27,2300,2018-03-28,815,"CAR PROWL","THEFT-CARPROWL","NORTH","U","SANDPOINT"
20180000109903,2018-03-27,2300,2018-03-28,1920,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","G","MADRONA/LESCHI"
20180000108749,2018-03-27,2249,2018-03-28,45,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","B","PHINNEY RIDGE"
20180000108732,2018-03-27,2230,2018-03-27,2329,"NARCOTIC","NARC-POSSESS-AMPHETAMINE","UNKNOWN","","UNKNOWN"
20180000109119,2018-03-27,2230,2018-03-28,1425,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","C","MILLER PARK"
20180000112354,2018-03-27,2230,2018-03-30,1616,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","D","SLU/CASCADE"
20180000108725,2018-03-27,2220,2018-03-27,2220,"ARSON","ARSON-RESIDENCE","NORTH","B","WALLINGFORD"
20180000108718,2018-03-27,2208,2018-03-27,2208,"ROBBERY-STREET","ROBBERY-STREET-GUN","NORTH","U","UNIVERSITY"
20180000109772,2018-03-27,2200,2018-03-28,2029,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","MID BEACON HILL"
20180000902793,2018-03-27,2155,2018-03-30,902,"CAR PROWL","THEFT-CARPROWL","NORTH","B","FREMONT"
20180000108697,2018-03-27,2134,2018-03-27,2134,"BURGLARY-COMMERCIAL-SECURE PARKING","BURGLARY-SECURE PARKING-NONRES","WEST","M","DOWNTOWN COMMERCIAL"
20180000108680,2018-03-27,2117,2018-03-27,2117,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","K","DOWNTOWN COMMERCIAL"
20180000902725,2018-03-27,2105,2018-03-28,813,"CAR PROWL","THEFT-CARPROWL","NORTH","J","GREENWOOD"
20180000902727,2018-03-27,2100,2018-03-28,839,"CAR PROWL","THEFT-CARPROWL","WEST","Q","QUEEN ANNE"
20180000108714,2018-03-27,2100,2018-03-27,2206,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","SOUTH","S","NEW HOLLY"
20180000108658,2018-03-27,2058,2018-03-27,2058,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","RAINIER BEACH"
20180000108542,2018-03-27,2035,2018-03-27,2035,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","GREENWOOD"
20180000109624,2018-03-27,2031,2018-03-28,1527,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","NORTHGATE"
20180000108638,2018-03-27,2028,2018-03-27,2028,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","ROOSEVELT/RAVENNA"
20180000108626,2018-03-27,2010,2018-03-27,2056,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","F","HIGH POINT"
20180000109124,2018-03-27,2000,2018-03-28,957,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","MORGAN"
20180000109015,2018-03-27,2000,2018-03-28,942,"CAR PROWL","THEFT-CARPROWL","EAST","G","FIRST HILL"
20180000109415,2018-03-27,2000,2018-03-28,1556,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","O","GEORGETOWN"
20180000109686,2018-03-27,2000,2018-03-28,1845,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000108795,2018-03-27,2000,2018-03-27,2356,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","HIGH POINT"
20180000108657,2018-03-27,1930,2018-03-31,1939,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000902723,2018-03-27,1930,2018-03-27,2148,"CAR PROWL","THEFT-CARPROWL","WEST","M","DOWNTOWN COMMERCIAL"
20180000108569,2018-03-27,1916,2018-03-27,1916,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000109019,2018-03-27,1915,2018-03-28,736,"CAR PROWL","THEFT-CARPROWL","NORTH","B","FREMONT"
20180000108561,2018-03-27,1905,2018-03-27,2059,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","QUEEN ANNE"
20180000111683,2018-03-27,1900,2018-03-30,622,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","B","BALLARD SOUTH"
20180000108678,2018-03-27,1900,2018-03-27,2116,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","SLU/CASCADE"
20180000109400,2018-03-27,1900,2018-03-28,1250,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","SLU/CASCADE"
20180000110583,2018-03-27,1900,2018-03-29,1119,"THEFT-BUILDING","THEFT-BUILDING","WEST","M","DOWNTOWN COMMERCIAL"
20180000108554,2018-03-27,1900,2018-03-27,1900,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","NORTH","L","ROOSEVELT/RAVENNA"
20180000108533,2018-03-27,1834,2018-03-28,114,"DUI","DUI-DRUGS","NORTH","L","LAKECITY"
20180000108992,2018-03-27,1830,2018-03-28,714,"CAR PROWL","THEFT-AUTOACC","SOUTHWEST","W","NORTH ADMIRAL"
20180000110740,2018-03-27,1830,2018-03-29,1335,"CAR PROWL","THEFT-CARPROWL","NORTH","B","PHINNEY RIDGE"
20180000109671,2018-03-27,1800,2018-03-27,2210,"CAR PROWL","THEFT-CARPROWL","WEST","D","BELLTOWN"
20180000115478,2018-03-27,1800,2018-04-02,1650,"THEFT-BUILDING","THEFT-BUILDING","NORTH","N","NORTHGATE"
20180000109544,2018-03-27,1800,2018-03-28,1643,"THEFT-BICYCLE","THEFT-BICYCLE","WEST","M","SLU/CASCADE"
20180000109056,2018-03-27,1800,2018-03-28,912,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","BALLARD NORTH"
20180000108471,2018-03-27,1732,2018-03-27,1732,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","C","CAPITOL HILL"
20180000108501,2018-03-27,1729,2018-03-31,1934,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000108468,2018-03-27,1726,2018-03-27,1726,"TRESPASS","TRESPASS","WEST","D","SLU/CASCADE"
20180000109587,2018-03-27,1715,2018-03-28,1646,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","G","FIRST HILL"
20180000114612,2018-03-27,1700,2018-04-01,1432,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","E","CAPITOL HILL"
20180000109088,2018-03-27,1700,2018-03-28,1227,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","SLU/CASCADE"
20180000108999,2018-03-27,1700,2018-03-28,901,"CAR PROWL","THEFT-CARPROWL","NORTH","B","WALLINGFORD"
20180000108581,2018-03-27,1700,2018-03-27,1918,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","RAINIER BEACH"
20180000108436,2018-03-27,1657,2018-03-27,1657,"SEX OFFENSE-OTHER","SEXOFF-OTHER","NORTH","J","ROOSEVELT/RAVENNA"
20180000109078,2018-03-27,1645,2018-03-28,1207,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","EASTLAKE - WEST"
20180000108416,2018-03-27,1642,2018-03-27,1805,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON","SOUTHWEST","F","HIGHLAND PARK"
20180000108417,2018-03-27,1641,2018-03-27,1641,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","NORTH BEACON HILL"
20180000108375,2018-03-27,1616,2018-03-27,1616,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","NORTH","L","NORTHGATE"
20180000108363,2018-03-27,1606,2018-03-27,1606,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","WEST","K","PIONEER SQUARE"
20180000902729,2018-03-27,1600,2018-03-28,914,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20180000108446,2018-03-27,1600,2018-03-27,1701,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","NEW HOLLY"
20180000109656,2018-03-27,1555,2018-03-28,1555,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","NORTH","L","NORTHGATE"
20180000108336,2018-03-27,1546,2018-03-27,1546,"DUI","DUI-DRUGS","SOUTHWEST","W","MORGAN"
20180000108331,2018-03-27,1540,2018-03-27,2024,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","SOUTHWEST","F","HIGHLAND PARK"
20180000108319,2018-03-27,1535,2018-03-27,1535,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","R","NORTH BEACON HILL"
20180000902713,2018-03-27,1530,2018-03-27,1837,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","MID BEACON HILL"
20180000108333,2018-03-27,1530,2018-03-27,1530,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","COLUMBIA CITY"
20180000108403,2018-03-27,1522,2018-03-27,1650,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","NORTHGATE"
20180000108322,2018-03-27,1520,2018-03-27,1702,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","DOWNTOWN COMMERCIAL"
20180000108324,2018-03-27,1513,2018-03-28,1237,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000109391,2018-03-27,1500,2018-03-29,1503,"BURGLARY-COMMERCIAL-SECURE PARKING","BURGLARY-SECURE PARKING-NONRES","WEST","M","DOWNTOWN COMMERCIAL"
20180000902832,2018-03-27,1500,2018-03-31,1107,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","S","NEW HOLLY"
20180000109411,2018-03-27,1500,2018-03-28,1416,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","CHINATOWN/INTERNATIONAL DISTRICT"
20180000108575,2018-03-27,1500,2018-03-27,1922,"TRESPASS","TRESPASS","NORTH","N","NORTHGATE"
20180000108277,2018-03-27,1459,2018-03-27,1459,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","O","SODO"
